fecha,SF43718,SP1,SF43783,SR16734,SP74665
2015-01-01,,87.110103,,102.3197,5.34
2015-01-02,14.829,,3.3205,,
2015-01-05,14.9469,,3.324,,
2015-01-06,14.8479,,3.3225,,
2015-01-07,14.7936,,3.305,,
2015-01-08,14.6274,,3.3,,
2015-01-09,14.5804,,3.3075,,
2015-01-12,14.6398,,3.3,,
2015-01-13,14.5559,,3.2885,,
2015-01-14,14.5644,,3.2991,,
2015-01-15,14.5821,,3.2975,,
2015-01-16,14.6223,,3.3025,,
2015-01-19,14.6524,,3.2962,,
2015-01-20,14.6484,,3.3017,,
2015-01-21,14.6983,,3.29,,
2015-01-22,14.612,,3.295,,
2015-01-23,14.6499,,3.2925,,
2015-01-26,14.5887,,3.2975,,
2015-01-27,14.5872,,3.3039,,
2015-01-28,14.6878,,3.2977,,
2015-01-29,14.8414,,3.305,,
2015-01-30,14.9885,,3.2875,,
2015-02-01,,87.275377,,99.8705,4.88
2015-02-03,14.7566,,3.295,,
2015-02-04,14.8011,,3.301,,
2015-02-05,14.7548,,3.3,,
2015-02-06,14.9024,,3.2925,,
2015-02-09,14.8014,,3.291,,
2015-02-10,14.9309,,3.2975,,
2015-02-11,15.1099,,3.2955,,
2015-02-12,14.9167,,3.2891,,
2015-02-13,14.8605,,3.3029,,
2015-02-16,14.8979,,3.2961,,
2015-02-17,14.8971,,3.2975,,
2015-02-18,14.9473,,3.3,,
2015-02-19,14.9583,,3.3,,
2015-02-20,15.0757,,3.295,,
2015-02-23,15.0832,,3.2925,,
2015-02-24,14.9712,,3.3,,
2015-02-25,14.9228,,3.3025,,
2015-02-26,14.9624,,3.3041,,
2015-02-27,14.9553,,3.2925,,
2015-03-01,,87.630717,,104.9661,5.29
2015-03-02,14.9862,,3.2987,,
2015-03-03,14.9544,,3.29,,
2015-03-04,15.0756,,3.2934,,
2015-03-05,15.1686,,3.2953,,
2015-03-06,15.4445,,3.2875,,
2015-03-09,15.4544,,3.3037,,
2015-03-10,15.5837,,3.305,,
2015-03-11,15.4455,,3.3075,,
2015-03-12,15.4003,,3.31,,
2015-03-13,15.4892,,3.3025,,
2015-03-17,15.4271,,3.3112,,
2015-03-18,15.4192,,3.314,,
2015-03-19,15.296,,3.309,,
2015-03-20,15.0317,,3.299,,
2015-03-23,14.9644,,3.303,,
2015-03-24,14.9347,,3.305,,
2015-03-25,14.9524,,3.3083,,
2015-03-26,15.1056,,3.3075,,
2015-03-27,15.1542,,3.31,,
2015-03-30,15.2427,,3.305,,
2015-03-31,15.2647,,3.2955,,
2015-04-01,15.1206,87.40384,3.299,103.6879,5.46
2015-04-06,14.8003,,3.295,,
2015-04-07,14.9039,,3.3,,
2015-04-08,14.9072,,3.29,,
2015-04-09,15.0554,,3.305,,
2015-04-10,15.1706,,3.31,,
2015-04-13,15.2947,,3.3082,,
2015-04-14,15.2339,,3.3,,
2015-04-15,15.3891,,3.3,,
2015-04-16,15.2455,,3.278,,
2015-04-17,15.3128,,3.285,,
2015-04-20,15.3973,,3.295,,
2015-04-21,15.3837,,3.2955,,
2015-04-22,15.4518,,3.297,,
2015-04-23,15.3539,,3.293,,
2015-04-24,15.3834,,3.3046,,
2015-04-27,15.3213,,3.3,,
2015-04-28,15.2225,,3.29,,
2015-04-29,15.2043,,3.2875,,
2015-04-30,15.3714,,3.2975,,
2015-05-01,,86.967366,,106.1979,4.64
2015-05-04,15.494,,3.3062,,
2015-05-05,15.3225,,3.3,,
2015-05-06,15.2825,,3.295,,
2015-05-07,15.3397,,3.3075,,
2015-05-08,15.1424,,3.3,,
2015-05-11,15.2624,,3.3,,
2015-05-12,15.3211,,3.3,,
2015-05-13,15.2213,,3.3065,,
2015-05-14,15.1235,,3.302,,
2015-05-15,15.0225,,3.3,,
2015-05-18,15.12,,3.2935,,
2015-05-19,15.2008,,3.2995,,
2015-05-20,15.212,,3.2945,,
2015-05-21,15.2326,,3.31,,
2015-05-22,15.2918,,3.299,,
2015-05-25,15.2635,,3.3072,,
2015-05-26,15.3235,,3.305,,
2015-05-27,15.3581,,3.3,,
2015-05-28,15.3737,,3.3025,,
2015-05-29,15.3815,,3.295,,
2015-06-01,15.4845,87.113108,3.3,107.3171,4.63
2015-06-02,15.4128,,3.3089,,
2015-06-03,15.4833,,3.3075,,
2015-06-04,15.5347,,3.3,,
2015-06-05,15.6958,,3.31,,
2015-06-08,15.6715,,3.3105,,
2015-06-09,15.5645,,3.3094,,
2015-06-10,15.4779,,3.3,,
2015-06-11,15.4409,,3.295,,
2015-06-12,15.4129,,3.3145,,
2015-06-15,15.4327,,3.3025,,
2015-06-16,15.4192,,3.305,,
2015-06-17,15.4199,,3.308,,
2015-06-18,15.2828,,3.31,,
2015-06-19,15.3274,,3.31,,
2015-06-22,15.3072,,3.3025,,
2015-06-23,15.4088,,3.3088,,
2015-06-24,15.4555,,3.3025,,
2015-06-25,15.4816,,3.2975,,
2015-06-26,15.5676,,3.295,,
2015-06-29,15.6599,,3.3025,,
2015-06-30,15.6854,,3.3025,,
2015-07-01,15.7829,87.24082,3.31,107.4601,4.12
2015-07-02,15.6821,,3.3025,,
2015-07-03,15.6918,,3.3037,,
2015-07-06,15.753,,3.3,,
2015-07-07,15.8281,,3.2988,,
2015-07-08,15.8174,,3.2925,,
2015-07-09,15.7856,,3.2966,,
2015-07-10,15.7329,,3.296,,
2015-07-13,15.7404,,3.2956,,
2015-07-14,15.6728,,3.2987,,
2015-07-15,15.747,,3.3075,,
2015-07-16,15.8014,,3.3095,,
2015-07-17,15.9121,,3.3025,,
2015-07-20,15.9856,,3.3,,
2015-07-21,15.9728,,3.3042,,
2015-07-22,16.095,,3.3087,,
2015-07-23,16.0988,,3.305,,
2015-07-24,16.2364,,3.3075,,
2015-07-27,16.2681,,3.31,,
2015-07-28,16.2638,,3.313,,
2015-07-29,16.214,,3.305,,
2015-07-30,16.4512,,3.3025,,
2015-07-31,16.0772,,3.3112,,
2015-08-01,,87.424875,,105.4827,3.51
2015-08-03,16.1129,,3.314,,
2015-08-04,16.1736,,3.3075,,
2015-08-05,16.3762,,3.31,,
2015-08-06,16.3533,,3.3132,,
2015-08-07,16.1645,,3.31,,
2015-08-10,16.1652,,3.3134,,
2015-08-11,16.3241,,3.3095,,
2015-08-12,16.2976,,3.3075,,
2015-08-13,16.3541,,3.3075,,
2015-08-14,16.3658,,3.3116,,
2015-08-17,16.3993,,3.31,,
2015-08-18,16.4317,,3.313,,
2015-08-19,16.4908,,3.31,,
2015-08-20,16.7182,,3.3173,,
2015-08-21,16.9171,,3.321,,
2015-08-24,17.0975,,3.3199,,
2015-08-25,16.9859,,3.3321,,
2015-08-26,17.1065,,3.326,,
2015-08-27,16.8863,,3.33,,
2015-08-28,16.7684,,3.326,,
2015-08-31,16.7829,,3.33,,
2015-09-01,16.8692,87.752419,3.335,105.0229,2.96
2015-09-02,16.9444,,3.335,,
2015-09-03,16.7918,,3.3358,,
2015-09-04,16.8454,,3.335,,
2015-09-07,16.988,,3.334,,
2015-09-08,16.7979,,3.339,,
2015-09-09,16.7773,,3.342,,
2015-09-10,16.8103,,3.3425,,
2015-09-11,16.8261,,3.3436,,
2015-09-14,16.8168,,3.3444,,
2015-09-15,16.7716,,3.3439,,
2015-09-17,16.568,,3.3465,,
2015-09-18,16.539,,3.3415,,
2015-09-21,16.6865,,3.3257,,
2015-09-22,16.8713,,3.33,,
2015-09-23,17.0453,,3.3289,,
2015-09-24,17.1149,,3.32,,
2015-09-25,16.9595,,3.3225,,
2015-09-28,17.0073,,3.325,,
2015-09-29,17.0771,,3.325,,
2015-09-30,16.9053,,3.325,,
2015-10-01,16.8566,88.203919,3.3225,109.2946,2.52
2015-10-02,16.8162,,3.3247,,
2015-10-05,16.6941,,3.3125,,
2015-10-06,16.6878,,3.31,,
2015-10-07,16.5762,,3.3134,,
2015-10-08,16.5464,,3.305,,
2015-10-09,16.418,,3.3106,,
2015-10-12,16.4219,,3.31,,
2015-10-13,16.5848,,3.3025,,
2015-10-14,16.5804,,3.305,,
2015-10-15,16.425,,3.3,,
2015-10-16,16.3959,,3.3,,
2015-10-19,16.4899,,3.308,,
2015-10-20,16.5618,,3.31,,
2015-10-21,16.66,,3.3,,
2015-10-22,16.5284,,3.3,,
2015-10-23,16.5138,,3.2925,,
2015-10-26,16.4998,,3.29,,
2015-10-27,16.5545,,3.29,,
2015-10-28,16.4503,,3.3037,,
2015-10-29,16.6219,,3.3,,
2015-10-30,16.5244,,3.3,,
2015-11-01,,88.685468,,109.0991,1.84
2015-11-03,16.4196,,3.3025,,
2015-11-04,16.5147,,3.3,,
2015-11-05,16.5959,,3.3005,,
2015-11-06,16.8382,,3.3025,,
2015-11-09,16.87,,3.3025,,
2015-11-10,16.7658,,3.3099,,
2015-11-11,16.7173,,3.315,,
2015-11-12,16.7406,,3.31,,
2015-11-13,16.7395,,3.32,,
2015-11-17,16.757,,3.326,,
2015-11-18,16.7636,,3.3225,,
2015-11-19,16.5748,,3.3318,,
2015-11-20,16.512,,3.3225,,
2015-11-23,16.5306,,3.3325,,
2015-11-24,16.4705,,3.326,,
2015-11-25,16.5548,,3.33,,
2015-11-26,16.5492,,3.323,,
2015-11-27,16.5784,,3.315,,
2015-11-30,16.5856,,3.3175,,
2015-12-01,16.5104,89.046818,3.3116,109.263,1.28
2015-12-02,16.5933,,3.325,,
2015-12-03,16.7095,,3.3358,,
2015-12-04,16.6757,,3.34,,
2015-12-07,16.9044,,3.33,,
2015-12-08,17.0164,,3.34,,
2015-12-09,17.016,,3.35,,
2015-12-10,17.075,,3.36,,
2015-12-11,17.3592,,3.3525,,
2015-12-14,17.3776,,3.3555,,
2015-12-15,17.1529,,3.34,,
2015-12-16,17.136,,3.3621,,
2015-12-17,17.1,,3.3825,,
2015-12-18,17.0139,,3.425,,
2015-12-21,17.1034,,3.4715,,
2015-12-22,17.1847,,3.5042,,
2015-12-23,17.1953,,3.53,,
2015-12-24,17.276,,3.5316,,
2015-12-28,17.271,,3.535,,
2015-12-29,17.2065,,3.5505,,
2015-12-30,17.3398,,3.5525,,
2015-12-31,17.2487,,3.5475,,
2016-01-01,,89.386381,,104.4189,2.52
2016-01-04,17.3529,,3.555,,
2016-01-05,17.3456,,3.5575,,
2016-01-06,17.4411,,3.554,,
2016-01-07,17.6568,,3.56,,
2016-01-08,17.9283,,3.56,,
2016-01-11,17.9304,,3.5545,,
2016-01-12,17.9119,,3.5539,,
2016-01-13,17.85,,3.5505,,
2016-01-14,17.9121,,3.5579,,
2016-01-15,18.2108,,3.5543,,
2016-01-18,18.2327,,3.5547,,
2016-01-19,18.1947,,3.5598,,
2016-01-20,18.608,,3.5551,,
2016-01-21,18.5084,,3.554,,
2016-01-22,18.428,,3.56,,
2016-01-25,18.5352,,3.5545,,
2016-01-26,18.4715,,3.56,,
2016-01-27,18.453,,3.561,,
2016-01-28,18.2906,,3.56,,
2016-01-29,18.1935,,3.5551,,
2016-02-01,,89.777781,,104.5801,3.49
2016-02-02,18.4902,,3.557,,
2016-02-03,18.4537,,3.555,,
2016-02-04,18.1891,,3.5588,,
2016-02-05,18.3748,,3.56,,
2016-02-08,18.6959,,3.5616,,
2016-02-09,18.7818,,3.558,,
2016-02-10,18.8089,,3.5598,,
2016-02-11,19.1754,,3.5541,,
2016-02-12,19.0392,,3.555,,
2016-02-15,18.8471,,3.5476,,
2016-02-16,18.8148,,3.5483,,
2016-02-17,18.3895,,3.5543,,
2016-02-18,18.1439,,4.035,,
2016-02-19,18.2762,,4.0303,,
2016-02-22,18.0568,,4.035,,
2016-02-23,18.1948,,4.0316,,
2016-02-24,18.2893,,4.0507,,
2016-02-25,18.168,,4.0547,,
2016-02-26,18.1706,,4.0555,,
2016-02-29,18.102,,4.0501,,
2016-03-01,17.9432,89.910001,4.0594,105.9085,2.12
2016-03-02,17.8561,,4.0577,,
2016-03-03,17.8971,,4.06,,
2016-03-04,17.7723,,4.0601,,
2016-03-07,17.7526,,4.064,,
2016-03-08,17.9044,,4.0625,,
2016-03-09,17.7523,,4.0606,,
2016-03-10,17.8601,,4.0601,,
2016-03-11,17.7002,,4.0606,,
2016-03-14,17.7691,,4.0613,,
2016-03-15,17.926,,4.0625,,
2016-03-16,17.9308,,4.0645,,
2016-03-17,17.4034,,4.0647,,
2016-03-18,17.2995,,4.0648,,
2016-03-22,17.3361,,4.066,,
2016-03-23,17.5273,,4.065,,
2016-03-28,17.461,,4.0674,,
2016-03-29,17.4015,,4.065,,
2016-03-30,17.2509,,4.0625,,
2016-03-31,17.237,,4.065,,
2016-04-01,17.3338,89.625278,4.065,107.2926,1.66
2016-04-04,17.4484,,4.0625,,
2016-04-05,17.7252,,4.065,,
2016-04-06,17.7286,,4.0653,,
2016-04-07,17.893,,4.0661,,
2016-04-08,17.7391,,4.065,,
2016-04-11,17.6452,,4.0624,,
2016-04-12,17.5719,,4.0625,,
2016-04-13,17.49,,4.0625,,
2016-04-14,17.388,,4.0618,,
2016-04-15,17.5669,,4.065,,
2016-04-18,17.4598,,4.065,,
2016-04-19,17.2825,,4.0652,,
2016-04-20,17.3078,,4.0626,,
2016-04-21,17.4202,,4.065,,
2016-04-22,17.4359,,4.065,,
2016-04-25,17.5866,,4.0625,,
2016-04-26,17.4298,,4.065,,
2016-04-27,17.3993,,4.0655,,
2016-04-28,17.2125,,4.065,,
2016-04-29,17.1767,,4.065,,
2016-05-01,,89.225615,,109.0624,1.55
2016-05-02,17.2279,,4.0655,,
2016-05-03,17.5234,,4.065,,
2016-05-04,17.7358,,4.0625,,
2016-05-05,17.7866,,4.0633,,
2016-05-06,17.9204,,4.0638,,
2016-05-09,18.1033,,4.065,,
2016-05-10,18.0205,,4.0611,,
2016-05-11,17.9549,,4.0599,,
2016-05-12,17.9915,,4.0603,,
2016-05-13,18.1562,,4.0607,,
2016-05-16,18.1795,,4.065,,
2016-05-17,18.3217,,4.066,,
2016-05-18,18.3761,,4.065,,
2016-05-19,18.5465,,4.065,,
2016-05-20,18.3826,,4.0812,,
2016-05-23,18.4444,,4.0775,,
2016-05-24,18.4694,,4.0936,,
2016-05-25,18.452,,4.1081,,
2016-05-26,18.4572,,4.1125,,
2016-05-27,18.4527,,4.095,,
2016-05-30,18.4777,,4.0975,,
2016-05-31,18.4118,,4.097,,
2016-06-01,18.5299,89.324028,4.1,109.9616,1.16
2016-06-02,18.6097,,4.0958,,
2016-06-03,18.6283,,4.0965,,
2016-06-06,18.5889,,4.0926,,
2016-06-07,18.5067,,4.0915,,
2016-06-08,18.1491,,4.0886,,
2016-06-09,18.2742,,4.0925,,
2016-06-10,18.5046,,4.0869,,
2016-06-13,18.7915,,4.095,,
2016-06-14,18.9814,,4.0986,,
2016-06-15,18.8672,,4.11,,
2016-06-16,18.9968,,4.1037,,
2016-06-17,18.8527,,4.1046,,
2016-06-20,18.6559,,4.105,,
2016-06-21,18.6444,,4.1091,,
2016-06-22,18.5325,,4.11,,
2016-06-23,18.3207,,4.0995,,
2016-06-24,18.8716,,4.0995,,
2016-06-27,19.1283,,4.1042,,
2016-06-28,18.9113,,4.1185,,
2016-06-29,18.555,,4.1131,,
2016-06-30,18.4646,,4.1116,,
2016-07-01,18.309,89.556914,4.1138,107.5249,1.65
2016-07-04,18.3858,,4.56,,
2016-07-05,18.7536,,4.5605,,
2016-07-06,18.8161,,4.5715,,
2016-07-07,18.8607,,4.5775,,
2016-07-08,18.5991,,4.5821,,
2016-07-11,18.4597,,4.576,,
2016-07-12,18.3006,,4.5758,,
2016-07-13,18.3937,,4.5806,,
2016-07-14,18.3061,,4.585,,
2016-07-15,18.492,,4.589,,
2016-07-18,18.4879,,4.59,,
2016-07-19,18.5719,,4.59,,
2016-07-20,18.5729,,4.5875,,
2016-07-21,18.6022,,4.5908,,
2016-07-22,18.6089,,4.5854,,
2016-07-25,18.7569,,4.5849,,
2016-07-26,18.8114,,4.5895,,
2016-07-27,18.8602,,4.59,,
2016-07-28,18.8979,,4.5882,,
2016-07-29,18.7837,,4.5874,,
2016-08-01,18.8504,89.809333,4.585,108.9485,1.99
2016-08-02,18.8966,,4.585,,
2016-08-03,18.9117,,4.5836,,
2016-08-04,18.8612,,4.5828,,
2016-08-05,18.8691,,4.5874,,
2016-08-08,18.5716,,4.586,,
2016-08-09,18.3842,,4.5906,,
2016-08-10,18.3479,,4.59,,
2016-08-11,18.2678,,4.59,,
2016-08-12,18.2455,,4.5875,,
2016-08-15,18.0363,,4.5916,,
2016-08-16,17.9869,,4.5912,,
2016-08-17,18.2598,,4.5911,,
2016-08-18,18.0832,,4.5937,,
2016-08-19,18.2674,,4.595,,
2016-08-22,18.3023,,4.595,,
2016-08-23,18.3202,,4.594,,
2016-08-24,18.4971,,4.595,,
2016-08-25,18.446,,4.5925,,
2016-08-26,18.283,,4.5925,,
2016-08-29,18.5773,,4.595,,
2016-08-30,18.7953,,4.595,,
2016-08-31,18.8611,,4.595,,
2016-09-01,18.8523,90.357744,4.595,106.0608,2.65
2016-09-02,18.6589,,4.5925,,
2016-09-05,18.5581,,4.5925,,
2016-09-06,18.3524,,4.595,,
2016-09-07,18.3689,,4.595,,
2016-09-08,18.5427,,4.595,,
2016-09-09,18.8451,,4.59,,
2016-09-12,19.0646,,4.5906,,
2016-09-13,19.152,,4.591,,
2016-09-14,19.2275,,4.595,,
2016-09-15,19.2514,,4.595,,
2016-09-19,19.6097,,4.595,,
2016-09-20,19.777,,4.5951,,
2016-09-21,19.8394,,4.625,,
2016-09-22,19.5965,,4.6275,,
2016-09-23,19.7211,,4.6343,,
2016-09-26,19.8322,,4.6389,,
2016-09-27,19.5044,,4.6369,,
2016-09-28,19.5002,,4.6399,,
2016-09-29,19.4086,,4.6439,,
2016-09-30,19.3776,,4.6683,,
2016-10-01,,90.906154,,110.5644,2.95
2016-10-03,19.3211,,5.0725,,
2016-10-04,19.2138,,5.0935,,
2016-10-05,19.2554,,5.0975,,
2016-10-06,19.2433,,5.1025,,
2016-10-07,19.2994,,5.105,,
2016-10-10,18.8786,,5.11,,
2016-10-11,18.9531,,5.1065,,
2016-10-12,18.9622,,5.1069,,
2016-10-13,19.0399,,5.1122,,
2016-10-14,19.0046,,5.11,,
2016-10-17,18.8723,,5.1115,,
2016-10-18,18.6726,,5.11,,
2016-10-19,18.5894,,5.1134,,
2016-10-20,18.5945,,5.1125,,
2016-10-21,18.6481,,5.115,,
2016-10-24,18.5658,,5.1247,,
2016-10-25,18.5147,,5.1178,,
2016-10-26,18.6485,,5.1155,,
2016-10-27,18.8443,,5.1162,,
2016-10-28,18.7304,,5.1163,,
2016-10-31,18.8887,,5.1103,,
2016-11-01,19.1306,91.616834,5.1086,114.1458,3.34
2016-11-03,19.2014,,5.1143,,
2016-11-04,19.0792,,5.1118,,
2016-11-07,18.6192,,5.1136,,
2016-11-08,18.5089,,5.115,,
2016-11-09,19.925,,5.1173,,
2016-11-10,20.4812,,5.2018,,
2016-11-11,21.0511,,5.2359,,
2016-11-14,20.8729,,5.247,,
2016-11-15,20.349,,5.285,,
2016-11-16,20.2884,,5.31,,
2016-11-17,20.1898,,5.35,,
2016-11-18,20.4193,,5.38,,
2016-11-22,20.5205,,5.595,,
2016-11-23,20.6901,,5.575,,
2016-11-24,20.7051,,5.5725,,
2016-11-25,20.6475,,5.5762,,
2016-11-28,20.5521,,5.575,,
2016-11-29,20.6225,,5.5677,,
2016-11-30,20.5155,,5.5738,,
2016-12-01,20.7488,92.039035,5.5735,112.5099,3.13
2016-12-02,20.6149,,5.585,,
2016-12-05,20.5927,,5.589,,
2016-12-06,20.3863,,5.595,,
2016-12-07,20.2967,,5.6035,,
2016-12-08,20.4162,,5.5983,,
2016-12-09,20.3305,,5.605,,
2016-12-13,20.2567,,5.6013,,
2016-12-14,20.2226,,5.6019,,
2016-12-15,20.5973,,5.6049,,
2016-12-16,20.428,,5.6274,,
2016-12-19,20.4098,,6.0803,,
2016-12-20,20.43,,6.0925,,
2016-12-21,20.4921,,6.1025,,
2016-12-22,20.7179,,6.1075,,
2016-12-23,20.6271,,6.105,,
2016-12-26,20.6445,,6.11,,
2016-12-27,20.7052,,6.11,,
2016-12-28,20.7314,,6.11,,
2016-12-29,20.664,,6.11,,
2016-12-30,20.6194,,6.1066,,
2017-01-01,,93.603882,,108.4199,7.4
2017-01-02,20.7323,,6.11,,
2017-01-03,20.852,,6.11,,
2017-01-04,21.3799,,6.115,,
2017-01-05,21.3661,,6.12,,
2017-01-06,21.3144,,6.12,,
2017-01-09,21.3219,,6.12,,
2017-01-10,21.6168,,6.115,,
2017-01-11,21.9076,,6.115,,
2017-01-12,21.7204,,6.115,,
2017-01-13,21.633,,6.115,,
2017-01-16,21.6643,,6.1175,,
2017-01-17,21.5738,,6.1186,,
2017-01-18,21.8514,,6.1276,,
2017-01-19,21.9044,,6.13,,
2017-01-20,21.7002,,6.1375,,
2017-01-23,21.4512,,6.1386,,
2017-01-24,21.3692,,6.1424,,
2017-01-25,21.3439,,6.1475,,
2017-01-26,21.2024,,6.1475,,
2017-01-27,21.0212,,6.1475,,
2017-01-30,20.7588,,6.1537,,
2017-01-31,20.7908,,6.1525,,
2017-02-01,20.7752,94.14478,6.16,105.2837,6.71
2017-02-02,20.5757,,6.1615,,
2017-02-03,20.3439,,6.1625,,
2017-02-07,20.637,,6.1703,,
2017-02-08,20.4994,,6.1695,,
2017-02-09,20.4163,,6.1823,,
2017-02-10,20.3535,,6.1958,,
2017-02-13,20.328,,6.585,,
2017-02-14,20.3507,,6.5871,,
2017-02-15,20.3254,,6.588,,
2017-02-16,20.3325,,6.595,,
2017-02-17,20.4526,,6.595,,
2017-02-20,20.4059,,6.595,,
2017-02-21,20.4489,,6.5965,,
2017-02-22,19.9127,,6.595,,
2017-02-23,19.7011,,6.59,,
2017-02-24,19.8335,,6.6,,
